,time,username,likes
10848,2015-01-27 05:00:00+00,Kraft,37763
10869,2015-01-27 05:00:00+00,Verisign,314825
10886,2015-01-27 05:00:00+00,Walgreens,4377989
10909,2015-01-27 05:00:00+00,Cintas,10815
10913,2015-01-27 05:00:00+00,CDWCorporation,59612
10929,2015-01-27 05:00:00+00,marriottinternational,233480
10965,2015-01-27 05:00:00+00,Costco,1250457
10971,2015-01-27 05:00:00+00,Broadcom,9360
11030,2015-01-28 05:00:00+00,CDWCorporation,59613
11045,2015-01-28 05:00:00+00,Cerner,12605
11139,2015-01-28 05:00:00+00,dollartree,1376394
11156,2015-01-28 05:00:00+00,lululemon,1125885
11181,2015-01-28 05:00:00+00,marriottinternational,233596
11194,2015-01-28 05:00:00+00,Copart,103129
11199,2015-01-28 05:00:00+00,Qualcomm,1237979
11280,2015-01-28 05:00:00+00,EA,3532345
11298,2015-01-28 05:00:00+00,OfficialCSX,139655
11315,2015-01-28 05:00:00+00,LamResearchCorporation,1736
11318,2015-01-28 05:00:00+00,Verisign,314815
11325,2015-01-28 05:00:00+00,invisalign,82767
11333,2015-01-28 05:00:00+00,eBayGlobal,3337014
11337,2015-01-28 05:00:00+00,Costco,1251240
11340,2015-01-28 05:00:00+00,dexcom,15283
11390,2015-01-28 05:00:00+00,Kraft,37782
11418,2015-01-28 05:00:00+00,illuminainc,3626
11425,2015-01-28 05:00:00+00,Walgreens,4378130
11429,2015-01-28 05:00:00+00,xcelenergy,14994
11450,2015-01-28 05:00:00+00,splunk,6696
11481,2015-01-28 05:00:00+00,Cintas,10817
11484,2015-01-28 05:00:00+00,Broadcom,9362
11531,2015-01-29 05:00:00+00,dexcom,15295
11546,2015-01-29 05:00:00+00,splunk,6720
11550,2015-01-29 05:00:00+00,invisalign,82789
11571,2015-01-29 05:00:00+00,Verisign,314808
11601,2015-01-29 05:00:00+00,Broadcom,9367
11621,2015-01-29 05:00:00+00,Cerner,12609
11654,2015-01-29 05:00:00+00,dollartree,1376628
11701,2015-01-29 05:00:00+00,eBayGlobal,3337725
11742,2015-01-29 05:00:00+00,marriottinternational,233751
11757,2015-01-29 05:00:00+00,Cintas,10819
11762,2015-01-29 05:00:00+00,CDWCorporation,59617
11799,2015-01-29 05:00:00+00,Copart,103563
11805,2015-01-29 05:00:00+00,lululemon,1126429
11846,2015-01-29 05:00:00+00,illuminainc,3628
11872,2015-01-29 05:00:00+00,LamResearchCorporation,1742
11880,2015-01-29 05:00:00+00,OfficialCSX,139686
11882,2015-01-29 05:00:00+00,Kraft,37815
11885,2015-01-29 05:00:00+00,EA,3533998
11921,2015-01-29 05:00:00+00,Costco,1251770
11932,2015-01-29 05:00:00+00,Walgreens,4378250
11937,2015-01-29 05:00:00+00,xcelenergy,14997
11950,2015-01-29 05:00:00+00,Qualcomm,1238382
11972,2015-01-30 05:00:00+00,invisalign,82834
11979,2015-01-30 05:00:00+00,CDWCorporation,59623
12002,2015-01-30 05:00:00+00,dollartree,1376951
12034,2015-01-30 05:00:00+00,lululemon,1127037
12050,2015-01-30 05:00:00+00,Copart,104164
12068,2015-01-30 05:00:00+00,Walgreens,4378371
12099,2015-01-30 05:00:00+00,Verisign,314787
12108,2015-01-30 05:00:00+00,Kraft,37862
12138,2015-01-30 05:00:00+00,Qualcomm,1238993
12139,2015-01-30 05:00:00+00,Costco,1252317
12164,2015-01-30 05:00:00+00,Broadcom,9376
12212,2015-01-30 05:00:00+00,Cerner,12629
12227,2015-01-30 05:00:00+00,EA,3537217
12239,2015-01-30 05:00:00+00,eBayGlobal,3338595
12248,2015-01-30 05:00:00+00,OfficialCSX,139724
12268,2015-01-30 05:00:00+00,LamResearchCorporation,1745
12294,2015-01-30 05:00:00+00,xcelenergy,15001
12295,2015-01-30 05:00:00+00,dexcom,15317
12313,2015-01-30 05:00:00+00,marriottinternational,233902
12352,2015-01-30 05:00:00+00,illuminainc,3632
12388,2015-01-30 05:00:00+00,splunk,6733
12401,2015-01-30 05:00:00+00,Cintas,10826
12438,2015-01-31 05:00:00+00,eBayGlobal,3338991
12476,2015-01-31 05:00:00+00,Broadcom,9375
12491,2015-01-31 05:00:00+00,Kraft,37873
12514,2015-01-31 05:00:00+00,marriottinternational,233935
12533,2015-01-31 05:00:00+00,Cintas,10827
12542,2015-01-31 05:00:00+00,CDWCorporation,59621
12565,2015-01-31 05:00:00+00,Walgreens,4378422
12589,2015-01-31 05:00:00+00,Verisign,314779
12611,2015-01-31 05:00:00+00,Copart,104391
12620,2015-01-31 05:00:00+00,lululemon,1127342
12642,2015-01-31 05:00:00+00,invisalign,82850
12666,2015-01-31 05:00:00+00,splunk,6738
12689,2015-01-31 05:00:00+00,illuminainc,3637
12723,2015-01-31 05:00:00+00,dexcom,15326
12731,2015-01-31 05:00:00+00,xcelenergy,15000
12739,2015-01-31 05:00:00+00,LamResearchCorporation,1749
12744,2015-01-31 05:00:00+00,OfficialCSX,139744
12753,2015-01-31 05:00:00+00,EA,3539769
12797,2015-01-31 05:00:00+00,Qualcomm,1239176
12822,2015-01-31 05:00:00+00,dollartree,1377072
12851,2015-01-31 05:00:00+00,Costco,1252572
12871,2015-01-31 05:00:00+00,Cerner,12637
12883,2015-02-01 05:00:00+00,Costco,1252919
12917,2015-02-01 05:00:00+00,splunk,6740
12930,2015-02-01 05:00:00+00,eBayGlobal,3339839
12943,2015-02-01 05:00:00+00,marriottinternational,234017
12953,2015-02-01 05:00:00+00,Cintas,10831
12964,2015-02-01 05:00:00+00,Broadcom,9378
12978,2015-02-01 05:00:00+00,dollartree,1377303
12996,2015-02-01 05:00:00+00,Qualcomm,1239544
13011,2015-02-01 05:00:00+00,dexcom,15337
13045,2015-02-01 05:00:00+00,illuminainc,3638
13068,2015-02-01 05:00:00+00,xcelenergy,15002
13088,2015-02-01 05:00:00+00,Verisign,314772
13147,2015-02-01 05:00:00+00,LamResearchCorporation,1753
13148,2015-02-01 05:00:00+00,Copart,104905
13156,2015-02-01 05:00:00+00,Walgreens,4378535
13162,2015-02-01 05:00:00+00,OfficialCSX,139769
13175,2015-02-01 05:00:00+00,Cerner,12643
13215,2015-02-01 05:00:00+00,lululemon,1127891
13230,2015-02-01 05:00:00+00,Kraft,37891
13244,2015-02-01 05:00:00+00,EA,3543993
13268,2015-02-01 05:00:00+00,invisalign,82867
13311,2015-02-01 05:00:00+00,CDWCorporation,59623
13350,2015-02-02 05:00:00+00,Copart,105496
13358,2015-02-02 05:00:00+00,splunk,6743
13376,2015-02-02 05:00:00+00,Cintas,10835
13402,2015-02-02 05:00:00+00,dollartree,1377533
13415,2015-02-02 05:00:00+00,illuminainc,3642
13451,2015-02-02 05:00:00+00,Costco,1253203
13474,2015-02-02 05:00:00+00,marriottinternational,234082
13487,2015-02-02 05:00:00+00,dexcom,15346
13500,2015-02-02 05:00:00+00,xcelenergy,15003
13519,2015-02-02 05:00:00+00,OfficialCSX,139797
13522,2015-02-02 05:00:00+00,LamResearchCorporation,1756
13540,2015-02-02 05:00:00+00,EA,3547224
13563,2015-02-02 05:00:00+00,Kraft,37907
13608,2015-02-02 05:00:00+00,Broadcom,9379
13623,2015-02-02 05:00:00+00,Qualcomm,1241211
13636,2015-02-02 05:00:00+00,Cerner,12656
13671,2015-02-02 05:00:00+00,Verisign,314764
13707,2015-02-02 05:00:00+00,eBayGlobal,3340824
13716,2015-02-02 05:00:00+00,Walgreens,4378722
13741,2015-02-02 05:00:00+00,lululemon,1128535
13764,2015-02-02 05:00:00+00,invisalign,82883
13784,2015-02-02 05:00:00+00,CDWCorporation,59623
13814,2015-02-03 05:00:00+00,OfficialCSX,139817
13844,2015-02-03 05:00:00+00,Cintas,10838
13906,2015-02-03 05:00:00+00,Qualcomm,1243116
13922,2015-02-03 05:00:00+00,xcelenergy,15007
13927,2015-02-03 05:00:00+00,Verisign,314752
13944,2015-02-03 05:00:00+00,Copart,106105
13955,2015-02-03 05:00:00+00,LamResearchCorporation,1763
13966,2015-02-03 05:00:00+00,lululemon,1129128
13979,2015-02-03 05:00:00+00,Costco,1253534
13982,2015-02-03 05:00:00+00,Walgreens,4379723
14001,2015-02-03 05:00:00+00,Broadcom,9383
14017,2015-02-03 05:00:00+00,marriottinternational,234156
14036,2015-02-03 05:00:00+00,Kraft,37931
14038,2015-02-03 05:00:00+00,splunk,6750
14060,2015-02-03 05:00:00+00,invisalign,82893
14082,2015-02-03 05:00:00+00,dollartree,1377715
14174,2015-02-03 05:00:00+00,dexcom,15354
14187,2015-02-03 05:00:00+00,Cerner,12750
14212,2015-02-03 05:00:00+00,CDWCorporation,59623
14224,2015-02-03 05:00:00+00,illuminainc,3645
14235,2015-02-03 05:00:00+00,EA,3549584
14241,2015-02-03 05:00:00+00,eBayGlobal,3341534
14248,2015-02-04 05:00:00+00,Verisign,314739
14255,2015-02-04 05:00:00+00,splunk,6761
14261,2015-02-04 05:00:00+00,dexcom,15368
14287,2015-02-04 05:00:00+00,marriottinternational,234239
14295,2015-02-04 05:00:00+00,lululemon,1129653
14328,2015-02-04 05:00:00+00,LamResearchCorporation,1769
14401,2015-02-04 05:00:00+00,Cerner,12843
14421,2015-02-04 05:00:00+00,invisalign,82923
14433,2015-02-04 05:00:00+00,Costco,1253835
14450,2015-02-04 05:00:00+00,Walgreens,4380250
14486,2015-02-04 05:00:00+00,Qualcomm,1245374
14488,2015-02-04 05:00:00+00,Kraft,37945
14492,2015-02-04 05:00:00+00,eBayGlobal,3342356
14511,2015-02-04 05:00:00+00,Cintas,10841
14516,2015-02-04 05:00:00+00,CDWCorporation,59627
14574,2015-02-04 05:00:00+00,xcelenergy,15009
14606,2015-02-04 05:00:00+00,Broadcom,9396
14644,2015-02-04 05:00:00+00,EA,3551888
14657,2015-02-04 05:00:00+00,Copart,106630
14675,2015-02-04 05:00:00+00,dollartree,1377919
14699,2015-02-04 05:00:00+00,OfficialCSX,139844
14701,2015-02-04 05:00:00+00,illuminainc,3649
14727,2015-02-05 05:00:00+00,OfficialCSX,139876
14730,2015-02-05 05:00:00+00,Verisign,314738
14748,2015-02-05 05:00:00+00,splunk,6767
14751,2015-02-05 05:00:00+00,dexcom,15384
14797,2015-02-05 05:00:00+00,Broadcom,9400
14805,2015-02-05 05:00:00+00,marriottinternational,234353
14808,2015-02-05 05:00:00+00,lululemon,1130121
14817,2015-02-05 05:00:00+00,invisalign,82945
14843,2015-02-05 05:00:00+00,Cintas,10847
14882,2015-02-05 05:00:00+00,CDWCorporation,59630
14893,2015-02-05 05:00:00+00,LamResearchCorporation,1773
15038,2015-02-05 05:00:00+00,Cerner,12905
15073,2015-02-05 05:00:00+00,illuminainc,3654
15076,2015-02-05 05:00:00+00,Kraft,37975
15094,2015-02-05 05:00:00+00,eBayGlobal,3343125
15102,2015-02-05 05:00:00+00,Costco,1254436
15109,2015-02-05 05:00:00+00,xcelenergy,15010
15120,2015-02-05 05:00:00+00,Copart,107121
15138,2015-02-05 05:00:00+00,Walgreens,4380338
15139,2015-02-05 05:00:00+00,dollartree,1378173
15141,2015-02-05 05:00:00+00,EA,3553196
15167,2015-02-05 05:00:00+00,Qualcomm,1246988
15200,2015-02-06 05:00:00+00,LamResearchCorporation,1775
15215,2015-02-06 05:00:00+00,Cerner,12941
15260,2015-02-06 05:00:00+00,xcelenergy,15011
15277,2015-02-06 05:00:00+00,splunk,6770
15279,2015-02-06 05:00:00+00,EA,3554101
15292,2015-02-06 05:00:00+00,OfficialCSX,139894
15297,2015-02-06 05:00:00+00,invisalign,82984
15310,2015-02-06 05:00:00+00,dexcom,15391
15322,2015-02-06 05:00:00+00,marriottinternational,234453
15323,2015-02-06 05:00:00+00,Kraft,38001
15346,2015-02-06 05:00:00+00,Verisign,314718
15349,2015-02-06 05:00:00+00,illuminainc,3657
15366,2015-02-06 05:00:00+00,dollartree,1378672
15405,2015-02-06 05:00:00+00,Broadcom,9404
15467,2015-02-06 05:00:00+00,CDWCorporation,59630
15472,2015-02-06 05:00:00+00,Cintas,10856
15504,2015-02-06 05:00:00+00,Walgreens,4380422
15508,2015-02-06 05:00:00+00,Qualcomm,1248569
15516,2015-02-06 05:00:00+00,Costco,1254795
15598,2015-02-06 05:00:00+00,lululemon,1130489
15604,2015-02-06 05:00:00+00,Copart,107586
15634,2015-02-06 05:00:00+00,eBayGlobal,3343715
15648,2015-02-07 05:00:00+00,Cintas,10865
15664,2015-02-07 05:00:00+00,Costco,1255150
15696,2015-02-07 05:00:00+00,Qualcomm,1250406
15720,2015-02-07 05:00:00+00,Walgreens,4380485
15738,2015-02-07 05:00:00+00,marriottinternational,234546
15753,2015-02-07 05:00:00+00,OfficialCSX,139925
15762,2015-02-07 05:00:00+00,lululemon,1130950
15770,2015-02-07 05:00:00+00,EA,3554878
15780,2015-02-07 05:00:00+00,Copart,108049
15789,2015-02-07 05:00:00+00,illuminainc,3661
15792,2015-02-07 05:00:00+00,dexcom,15399
15850,2015-02-07 05:00:00+00,Broadcom,9412
15860,2015-02-07 05:00:00+00,Kraft,38022
15869,2015-02-07 05:00:00+00,LamResearchCorporation,1784
15923,2015-02-07 05:00:00+00,Verisign,314711
15943,2015-02-07 05:00:00+00,dollartree,1379003
15948,2015-02-07 05:00:00+00,xcelenergy,15012
15996,2015-02-07 05:00:00+00,splunk,6779
16002,2015-02-07 05:00:00+00,invisalign,83002
16074,2015-02-07 05:00:00+00,Cerner,12967
16095,2015-02-07 05:00:00+00,CDWCorporation,59634
16104,2015-02-07 05:00:00+00,eBayGlobal,3344477
16118,2015-02-08 05:00:00+00,LamResearchCorporation,1791
16124,2015-02-08 05:00:00+00,CDWCorporation,59637
16148,2015-02-08 05:00:00+00,Cintas,10867
16153,2015-02-08 05:00:00+00,lululemon,1131411
16190,2015-02-08 05:00:00+00,Costco,1255418
16208,2015-02-08 05:00:00+00,illuminainc,3665
16253,2015-02-08 05:00:00+00,Qualcomm,1252532
16258,2015-02-08 05:00:00+00,OfficialCSX,139946
16268,2015-02-08 05:00:00+00,invisalign,83030
16305,2015-02-08 05:00:00+00,Walgreens,4380550
16335,2015-02-08 05:00:00+00,marriottinternational,234624
16338,2015-02-08 05:00:00+00,Copart,108508
16352,2015-02-08 05:00:00+00,Cerner,12974
16354,2015-02-08 05:00:00+00,splunk,6782
16368,2015-02-08 05:00:00+00,Kraft,38034
16393,2015-02-08 05:00:00+00,EA,3555640
16410,2015-02-08 05:00:00+00,Verisign,314697
16421,2015-02-08 05:00:00+00,dollartree,1379231
16434,2015-02-08 05:00:00+00,xcelenergy,15012
16441,2015-02-08 05:00:00+00,dexcom,15406
16569,2015-02-08 05:00:00+00,Broadcom,9417
16580,2015-02-08 05:00:00+00,eBayGlobal,3345387
16620,2015-02-09 05:00:00+00,dollartree,1379487
16650,2015-02-09 05:00:00+00,EA,3556273
16685,2015-02-09 05:00:00+00,Broadcom,9419
16704,2015-02-09 05:00:00+00,Kraft,38055
16719,2015-02-09 05:00:00+00,xcelenergy,15014
16783,2015-02-09 05:00:00+00,CDWCorporation,59637
16793,2015-02-09 05:00:00+00,Cintas,10869
16846,2015-02-09 05:00:00+00,Walgreens,4380620
16856,2015-02-09 05:00:00+00,Qualcomm,1254681
16869,2015-02-09 05:00:00+00,Costco,1255696
16903,2015-02-09 05:00:00+00,Cerner,12980
16966,2015-02-09 05:00:00+00,Copart,109002
16967,2015-02-09 05:00:00+00,eBayGlobal,3346376
16974,2015-02-09 05:00:00+00,LamResearchCorporation,1796
16982,2015-02-09 05:00:00+00,invisalign,83056
16993,2015-02-09 05:00:00+00,splunk,6787
17011,2015-02-09 05:00:00+00,dexcom,15422
17014,2015-02-09 05:00:00+00,marriottinternational,234690
17053,2015-02-09 05:00:00+00,lululemon,1131814
17057,2015-02-09 05:00:00+00,Verisign,314686
17059,2015-02-09 05:00:00+00,OfficialCSX,139968
17060,2015-02-09 05:00:00+00,illuminainc,3670
17064,2015-02-10 05:00:00+00,Copart,109431
17065,2015-02-10 05:00:00+00,Cintas,10871
17074,2015-02-10 05:00:00+00,LamResearchCorporation,1798
17082,2015-02-10 05:00:00+00,Cerner,12991
17121,2015-02-10 05:00:00+00,OfficialCSX,140001
17126,2015-02-10 05:00:00+00,illuminainc,3674
17131,2015-02-10 05:00:00+00,CDWCorporation,59635
17139,2015-02-10 05:00:00+00,Broadcom,9424
17251,2015-02-10 05:00:00+00,dollartree,1379710
17278,2015-02-10 05:00:00+00,EA,3556868
17286,2015-02-10 05:00:00+00,lululemon,1132213
17323,2015-02-10 05:00:00+00,Verisign,314678
17324,2015-02-10 05:00:00+00,xcelenergy,15019
17330,2015-02-10 05:00:00+00,dexcom,15445
17335,2015-02-10 05:00:00+00,eBayGlobal,3347056
17350,2015-02-10 05:00:00+00,marriottinternational,234783
17370,2015-02-10 05:00:00+00,Walgreens,4380747
17421,2015-02-10 05:00:00+00,Qualcomm,1256629
17439,2015-02-10 05:00:00+00,splunk,6799
17466,2015-02-10 05:00:00+00,Kraft,38080
17468,2015-02-10 05:00:00+00,invisalign,83078
17485,2015-02-10 05:00:00+00,Costco,1256058
17561,2015-02-11 05:00:00+00,CDWCorporation,59634
17588,2015-02-11 05:00:00+00,Cerner,12997
17619,2015-02-11 05:00:00+00,illuminainc,3678
17691,2015-02-11 05:00:00+00,eBayGlobal,3347789
17695,2015-02-11 05:00:00+00,dollartree,1379904
17700,2015-02-11 05:00:00+00,splunk,6804
17707,2015-02-11 05:00:00+00,Verisign,314675
17717,2015-02-11 05:00:00+00,xcelenergy,15023
17765,2015-02-11 05:00:00+00,Copart,109915
17769,2015-02-11 05:00:00+00,LamResearchCorporation,1801
17791,2015-02-11 05:00:00+00,lululemon,1132733
17802,2015-02-11 05:00:00+00,Broadcom,9430
17870,2015-02-11 05:00:00+00,EA,3557490
17913,2015-02-11 05:00:00+00,marriottinternational,234863
17916,2015-02-11 05:00:00+00,Walgreens,4380925
17948,2015-02-11 05:00:00+00,Qualcomm,1259756
17950,2015-02-11 05:00:00+00,Kraft,38106
17957,2015-02-11 05:00:00+00,invisalign,83100
17970,2015-02-11 05:00:00+00,Costco,1256323
17975,2015-02-11 05:00:00+00,dexcom,15471
17981,2015-02-11 05:00:00+00,Cintas,10874
17990,2015-02-11 05:00:00+00,OfficialCSX,140019
18013,2015-02-12 05:00:00+00,Qualcomm,1265110
18023,2015-02-12 05:00:00+00,eBayGlobal,3348582
18064,2015-02-12 05:00:00+00,EA,3558566
18074,2015-02-12 05:00:00+00,OfficialCSX,140068
18094,2015-02-12 05:00:00+00,marriottinternational,234978
18112,2015-02-12 05:00:00+00,illuminainc,3684
18124,2015-02-12 05:00:00+00,dollartree,1380179
18153,2015-02-12 05:00:00+00,Broadcom,9439
18192,2015-02-12 05:00:00+00,CDWCorporation,59641
18199,2015-02-12 05:00:00+00,Cintas,10879
18222,2015-02-12 05:00:00+00,Walgreens,4381204
18225,2015-02-12 05:00:00+00,Kraft,38130
18233,2015-02-12 05:00:00+00,Costco,1256908
18290,2015-02-12 05:00:00+00,lululemon,1133281
18331,2015-02-12 05:00:00+00,LamResearchCorporation,1803
18343,2015-02-12 05:00:00+00,Cerner,13017
18351,2015-02-12 05:00:00+00,splunk,6814
18378,2015-02-12 05:00:00+00,Copart,110845
18434,2015-02-12 05:00:00+00,Verisign,314671
18443,2015-02-12 05:00:00+00,dexcom,15501
18455,2015-02-12 05:00:00+00,xcelenergy,15029
18463,2015-02-12 05:00:00+00,invisalign,83150
18515,2015-02-13 05:00:00+00,Verisign,314668
18526,2015-02-13 05:00:00+00,illuminainc,3687
18538,2015-02-13 05:00:00+00,LamResearchCorporation,1808
18550,2015-02-13 05:00:00+00,Cintas,10879
18568,2015-02-13 05:00:00+00,CDWCorporation,59650
18576,2015-02-13 05:00:00+00,dollartree,1380263
18578,2015-02-13 05:00:00+00,Copart,111129
18599,2015-02-13 05:00:00+00,invisalign,83325
18663,2015-02-13 05:00:00+00,Broadcom,9442
18731,2015-02-13 05:00:00+00,xcelenergy,15032
18766,2015-02-13 05:00:00+00,EA,3558802
18799,2015-02-13 05:00:00+00,splunk,6814
18805,2015-02-13 05:00:00+00,OfficialCSX,140076
18820,2015-02-13 05:00:00+00,Kraft,38145
18825,2015-02-13 05:00:00+00,Qualcomm,1266059
18846,2015-02-13 05:00:00+00,Cerner,13023
18850,2015-02-13 05:00:00+00,lululemon,1133790
18851,2015-02-13 05:00:00+00,dexcom,15507
18854,2015-02-13 05:00:00+00,Costco,1257097
18890,2015-02-13 05:00:00+00,Walgreens,4381299
18912,2015-02-13 05:00:00+00,marriottinternational,235004
18926,2015-02-13 05:00:00+00,eBayGlobal,3348739
18941,2015-02-14 05:00:00+00,eBayGlobal,3350324
18982,2015-02-14 05:00:00+00,lululemon,1134747
18994,2015-02-14 05:00:00+00,Kraft,38172
19001,2015-02-14 05:00:00+00,Copart,111781
19050,2015-02-14 05:00:00+00,Qualcomm,1270295
19065,2015-02-14 05:00:00+00,Costco,1257693
19076,2015-02-14 05:00:00+00,Walgreens,4381806
19114,2015-02-14 05:00:00+00,Cintas,10884
19123,2015-02-14 05:00:00+00,CDWCorporation,59657
19177,2015-02-14 05:00:00+00,Broadcom,9449
19208,2015-02-14 05:00:00+00,dollartree,1380547
19225,2015-02-14 05:00:00+00,illuminainc,3695
19229,2015-02-14 05:00:00+00,Verisign,314654
19253,2015-02-14 05:00:00+00,marriottinternational,235145
19271,2015-02-14 05:00:00+00,dexcom,15522
19285,2015-02-14 05:00:00+00,OfficialCSX,140177
19298,2015-02-14 05:00:00+00,EA,3559860
19307,2015-02-14 05:00:00+00,xcelenergy,15035
19325,2015-02-14 05:00:00+00,invisalign,83405
19356,2015-02-14 05:00:00+00,splunk,6821
19361,2015-02-14 05:00:00+00,Cerner,13038
19379,2015-02-14 05:00:00+00,LamResearchCorporation,1813
19416,2015-02-15 05:00:00+00,marriottinternational,235207
19432,2015-02-15 05:00:00+00,Qualcomm,1272569
19449,2015-02-15 05:00:00+00,Walgreens,4381895
19481,2015-02-15 05:00:00+00,Costco,1257869
19484,2015-02-15 05:00:00+00,dexcom,15530
19496,2015-02-15 05:00:00+00,splunk,6825
19507,2015-02-15 05:00:00+00,lululemon,1135440
19521,2015-02-15 05:00:00+00,OfficialCSX,140204
19532,2015-02-15 05:00:00+00,Cerner,13041
19544,2015-02-15 05:00:00+00,EA,3560280
19556,2015-02-15 05:00:00+00,Kraft,38186
19591,2015-02-15 05:00:00+00,xcelenergy,15036
19606,2015-02-15 05:00:00+00,invisalign,83419
19662,2015-02-15 05:00:00+00,Broadcom,9451
19758,2015-02-15 05:00:00+00,eBayGlobal,3351027
19759,2015-02-15 05:00:00+00,dollartree,1380653
19767,2015-02-15 05:00:00+00,CDWCorporation,59664
19780,2015-02-15 05:00:00+00,Copart,112132
19784,2015-02-15 05:00:00+00,Cintas,10887
19813,2015-02-15 05:00:00+00,illuminainc,3696
19817,2015-02-15 05:00:00+00,Verisign,314650
19840,2015-02-15 05:00:00+00,LamResearchCorporation,1815
19860,2015-02-17 05:00:00+00,splunk,6835
19868,2015-02-17 05:00:00+00,invisalign,83454
19912,2015-02-17 05:00:00+00,marriottinternational,235316
19925,2015-02-17 05:00:00+00,dollartree,1380944
19940,2015-02-17 05:00:00+00,Broadcom,9458
19975,2015-02-17 05:00:00+00,Walgreens,4382012
19980,2015-02-17 05:00:00+00,Costco,1258254
20011,2015-02-17 05:00:00+00,lululemon,1136561
20030,2015-02-17 05:00:00+00,Kraft,38219
20033,2015-02-17 05:00:00+00,LamResearchCorporation,1816
20055,2015-02-17 05:00:00+00,Copart,112741
20085,2015-02-17 05:00:00+00,Verisign,314625
20096,2015-02-17 05:00:00+00,xcelenergy,15039
20118,2015-02-17 05:00:00+00,Qualcomm,1275983
20142,2015-02-17 05:00:00+00,dexcom,15553
20189,2015-02-17 05:00:00+00,Cerner,13047
20250,2015-02-17 05:00:00+00,Cintas,10894
20251,2015-02-17 05:00:00+00,CDWCorporation,59683
20288,2015-02-17 05:00:00+00,illuminainc,3701
20303,2015-02-17 05:00:00+00,OfficialCSX,140287
20306,2015-02-17 05:00:00+00,EA,3561119
20325,2015-02-17 05:00:00+00,eBayGlobal,3352373
20367,2015-02-18 05:00:00+00,Broadcom,9466
20382,2015-02-18 05:00:00+00,illuminainc,3703
20383,2015-02-18 05:00:00+00,xcelenergy,15043
20385,2015-02-18 05:00:00+00,marriottinternational,235380
20399,2015-02-18 05:00:00+00,Cerner,13059
20426,2015-02-18 05:00:00+00,invisalign,83477
20437,2015-02-18 05:00:00+00,Qualcomm,1278220
20444,2015-02-18 05:00:00+00,Copart,113027
20447,2015-02-18 05:00:00+00,CDWCorporation,59689
20484,2015-02-18 05:00:00+00,Cintas,10898
20540,2015-02-18 05:00:00+00,dexcom,15564
20566,2015-02-18 05:00:00+00,splunk,6842
20570,2015-02-18 05:00:00+00,lululemon,1137193
20575,2015-02-18 05:00:00+00,dollartree,1381164
20635,2015-02-18 05:00:00+00,Walgreens,4382106
20646,2015-02-18 05:00:00+00,EA,3561949
20720,2015-02-18 05:00:00+00,eBayGlobal,3353089
20737,2015-02-18 05:00:00+00,Verisign,314616
20744,2015-02-18 05:00:00+00,Costco,1258445
20753,2015-02-18 05:00:00+00,Kraft,38241
20772,2015-02-18 05:00:00+00,LamResearchCorporation,1820
20790,2015-02-18 05:00:00+00,OfficialCSX,140317
20840,2015-02-20 05:00:00+00,Cerner,13083
20841,2015-02-20 05:00:00+00,Kraft,38320
20859,2015-02-20 05:00:00+00,Copart,113608
20874,2015-02-20 05:00:00+00,marriottinternational,235532
20906,2015-02-20 05:00:00+00,dexcom,15583
20928,2015-02-20 05:00:00+00,OfficialCSX,140400
20948,2015-02-20 05:00:00+00,illuminainc,3719
20962,2015-02-20 05:00:00+00,CDWCorporation,59717
20971,2015-02-20 05:00:00+00,Cintas,10910
21007,2015-02-20 05:00:00+00,Walgreens,4382432
